taxonID,nameID,accordingToID,status,referenceID,remarks
1657,1658,,synonym,,"A junior homonym of Aspasiodes Turner, 1944 (Lepidoptera, Oecophoridae); the objective replacement name is Aspades Vári, 1986."
1659,1660,,synonym,,
1662,1663,,synonym,,"A junior subjective synonym of Rhynchopacha Staudinger, 1871 (Sattler 1968: 111), Athrips Billberg, 1820 (Sattler 1978: 57)."
1662,1664,,synonym,,"A junior subjective synonym of Rhynchopacha Staudinger, 1871 (Sattler 1968: 111), Athrips Billberg, 1820 (Sattler 1978: 57)."
1662,1665,,synonym,,"A junior subjective synonym of Rhynchopacha Staudinger, 1871 (Sattler 1968: 111), Athrips Billberg, 1820 (Sattler 1978: 57)."
1662,1666,,synonym,,"A junior subjective synonym of Rhynchopacha Staudinger, 1871 (Sattler 1968: 111), Athrips Billberg, 1820 (Sattler 1978: 57)."
1662,1667,,synonym,,"An incorrect subsequent spelling of Leobatus Walsingham, 1904."
1662,1668,,synonym,,"An incorrect subsequent spelling of Athrips Billberg, 1820."
1662,1669,,synonym,,"An incorrect subsequent spelling of Athrips Billberg, 1820."
1662,1670,,synonym,,"An incorrect subsequent spelling of Rhynchopacha Staudinger, 1871."
1671,1672,,synonym,,
1675,1676,,synonym,,
1675,1677,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 13; it was not subsequently made nomenclaturally available. See also Kaitila 1996: 102."
1680,1681,,synonym,,
1685,1686,,synonym,,
1687,1688,,synonym,,
1689,1690,,synonym,,
1693,1694,,synonym,,
1693,1695,,synonym,,"A junior primary homonym of Lita cervinella Eversmann, 1844 (Rhinosia). A junior subjective synonym of Leobatus fagoniae Walsingham, 1904 (Sattler 1968: 113 (Rhynchopacha))."
1693,1696,,synonym,,"A junior subjective synonym of Leobatus fagoniae Walsingham, 1904 (Sattler 1968: 113 (Rhynchopacha))."
1701,1702,,synonym,,
1701,1703,,synonym,,"An incorrect subsequent spelling of Ziminiola gussakovskii Gerasimov, 1930."
1701,1704,,synonym,,"A junior subjective dynonym of Ziminiola gussakovskii Gerasimov, 1930 (Bidzilya 2005c: 4, 24 (Athrips))."
1705,1706,,synonym,,
1709,1710,,synonym,,
1715,1716,,synonym,,
1717,1718,,synonym,,
1720,1721,,synonym,,"A junior subjective synonym of Athrips mongolorum Piskunov, 1980 (Bidzilya 2005c: 4, 23 (Athrips))."
1723,1724,,synonym,,
1723,1725,,synonym,,"A junior subjective synonym of Phalaena (Tinea) mouffetella Linnaeus, 1758 (Douglas 1849: 176 (Gelechia))."
1723,1726,,synonym,,An incorrect subsequent spelling of Phalaena (Tinea) mouffetella Linnaeus.
1728,1729,,synonym,,
1730,1731,,synonym,,
1730,1732,,synonym,,"An incorrect subsequent spelling of Lita nigricostella Duponchel, [1843]."
1730,1733,,synonym,,"An incorrect subsequent spelling of Lita nigricostella Duponchel, [1843]."
1737,1738,,synonym,,
1739,1740,,synonym,,
1742,1743,,synonym,,
1745,1746,,synonym,,
1747,1748,,synonym,,
1749,1750,,synonym,,
1751,1752,,synonym,,
1753,1754,,synonym,,
1753,1755,,synonym,,"An incorrect subsequent spelling of Gelechia pruinosella Lienig & Zeller, 1846."
1756,1757,,synonym,,
1759,1760,,synonym,,
1759,1761,,synonym,,"An unavailable name that was attributed to Fischer von Röslerstamm but does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Herrich-Schäffer, 1854."
1759,1762,,synonym,,
1759,1763,,synonym,,An incorrect subsequent spelling of Gelechia triatomaea Mühlig.
1759,1764,,synonym,,"A junior subjective synonym of Gelechia rancidella Herrich-Schäffer, 1854 (Sattler 1978: 58 (Athrips))."
1759,1765,,synonym,,"A junior subjective synonym of Gelechia rancidella Herrich-Schäffer, 1854 (Sattler 1978: 58 (Athrips))."
1759,1766,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 13; it was subsequently made nomenclaturally available by Amsel, 1935."
1759,1767,,synonym,,
1759,1768,,synonym,,"A junior subjective synonym of Gelechia rancidella Herrich-Schäffer, 1854 (Bidzilya & al. 2019b: 46)."
1759,1769,,synonym,,"A junior subjective synonym of Gelechia rancidella Herrich-Schäffer, 1854 (Sattler 1978: 58 (Athrips))."
1776,1777,,synonym,,
1778,1779,,synonym,,
1781,1782,,synonym,,
1783,1784,,synonym,,
1786,1787,,synonym,,
1788,1789,,synonym,,
1788,1790,,synonym,,"A junior subjective synonym of Tinea tetrapunctella Thunberg, 1794 (Benander 1946: 38, 77 (Epithectis))."
1788,1791,,synonym,,"An unjustified emendation of Gelechia lathyri Stainton, 1865."
1792,1793,,synonym,,
1792,1794,,synonym,,"An incorrect (of a multiple) original spelling of Lita thymifoliella Constant, 1893."
1792,1795,,synonym,,"A junior subjective synonym of Lita thymifoliella Constant, 1893 ()."
1792,1796,,synonym,,An incorrect subsequent spelling of Lita thymifoliella var. glaucella Chrétien.
1797,1798,,synonym,,
1797,1799,,synonym,,"A junior subjective synonym of Teleia tigrina Christoph, 1877 (Bidzilya 2000a: 102 (Athrips))."
1801,1802,,synonym,,
1803,1804,,synonym,,
1803,1805,,synonym,,"A junior subjective synonym of Epithectis zophochalca Meyrick, 1918 (Dugdale 1988: 80 (Athrips auct.))."
1806,1807,,synonym,,"A junior subjective synonym of Atremaea Staudinger, 1871 (Ponomarenko 2008: 327)."
1808,1809,,synonym,,
1810,1811,,synonym,,
1815,1816,,synonym,,
1819,1820,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 13; it was not subsequently made nomenclaturally available."
1822,1823,,synonym,,An incorrect (of a multiple) original spelling. It is clear from the context that the spelling comoni is an inadvertant error.
1827,1828,,synonym,,"A junior homonym of Neda Mulsant, 1850 (Insecta, Coleoptera); the objective replacement name is Autoneda Busck, [1903]."
1829,1830,,synonym,,
1831,1832,,synonym,,
1837,1838,,synonym,,"A junior subjective synonym of Bagdadia Amsel, 1949 (Sattler 1999: 235)."
1837,1839,,synonym,,An incorrect subsequent spelling of Capidentalia Park.
1837,1840,,synonym,,An incorrect subsequent spelling of Capidentalia Park.
1841,1842,,synonym,,
1843,1844,,synonym,,
1845,1846,,synonym,,
1847,1848,,synonym,,
1850,1851,,synonym,,
1852,1853,,synonym,,
1854,1855,,synonym,,
1856,1857,,synonym,,
1858,1859,,synonym,,
1860,1861,,synonym,,
1862,1863,,synonym,,
1865,1866,,synonym,,
1867,1868,,synonym,,
1873,1874,,synonym,,
1873,1875,,synonym,,"A junior subjective synonym of Phthorimaea epitricha Meyrick, 1917 (Clarke 1969b: 151 (Gnorimoschema))."
1878,1879,,synonym,,"A junior subjective synonym of Battaristis Meyrick, 1914 (Meyrick 1925c: 117). The type-species was designated as *vitella, an incorrect (of a multiple) original spelling."
1884,1885,,synonym,,
1886,1887,,synonym,,
1886,1888,,synonym,,An incorrect subsequent spelling of Gelechia concinnusella Chambers.
1886,1889,,synonym,,An incorrect subsequent spelling of Gelechia concinnusella Chambers.
1892,1893,,synonym,,
1894,1895,,synonym,,
1894,1896,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Busck, 1903c."
1897,1898,,synonym,,
1897,1899,,synonym,,"A junior subjective synonym of Gelechia emissurella Walker, 1864 (Meyrick 1925c: 117 (Battaristis)). Described from four males; however, the syntypes are two males [abdomen missing] and two females. The female previously labelled 'Type' also lacks the abdomen, whilst the remaining female is intact but badly mouldy."
1897,1900,,synonym,,"A junior subjective synonym of Gelechia emissurella Walker, 1864 (Meyrick 1925c: 117 (Battaristis))."
1897,1901,,synonym,,"A junior subjective synonym of Gelechia emissurella Walker, 1864 (Meyrick 1925c: 117 (Battaristis))."
1897,1902,,synonym,,"A junior subjective synonym of Gelechia emissurella Walker, 1864 (Meyrick 1925c: 117 (Battaristis))."
1907,1908,,synonym,,
1907,1909,,synonym,,"A junior subjective synonym of Gelechia nigratomella Clemens, 1863 (Busck [1903a]: 509 (Aproaerema))."
1907,1910,,synonym,,"A junior subjective synonym of Gelechia nigratomella Clemens, 1863 (Busck [1903a]: 509 (Aproaerema))."
1907,1911,,synonym,,An incorrect subsequent spelling of Gelechia apicilinella Clemens.
1907,1912,,synonym,,An incorrect subsequent spelling of Gelechia apicilinella Clemens.
1915,1916,,synonym,,
1917,1918,,synonym,,
1924,1925,,synonym,,
1926,1927,,synonym,,An incorrect subsequent spelling of Battaristis syngraphopa Meyrick.
1930,1931,,synonym,,
1932,1933,,synonym,,
1932,1934,,synonym,,An incorrect (of a multiple) original spelling.
1935,1936,,synonym,,"A junior subjective synonym of Beltheca Busck, 1914 (Meyrick 1926c: 270 (Beltheca))."
1935,1937,,synonym,,An incorrect subsequent spelling of Anterethista Meyrick.
1938,1939,,synonym,,
1940,1941,,synonym,,"A junior subjective synonym of Beltheca picolella Busck, 1914 (Meyrick 1926c: 270 (Beltheca)."
1945,1946,,synonym,,"A junior subjective synonym of Besciva Busck, 1914. Syn. nov."
1948,1949,,synonym,,
1948,1950,,synonym,,An incorrect subsequent spelling of Elasiprora rostrifera Meyrick.
1951,1952,,synonym,,"A junior homonym of Biloba Stach, 1949, (Collembola); the objective replacement name is Bilobata Vári, 1986."
1953,1954,,synonym,,
1955,1956,,synonym,,
1955,1957,,synonym,,
1955,1959,,synonym,,"An unjustified emendation of Gelechia simplexella Walker, 1864."
1955,1961,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) subsecivella Zeller, 1852 (Meyrick, in Hudson, 1928, footnote pl. 51 (Stomopteryx))."
1962,1963,,synonym,,
1967,1967,,synonym,,
1969,1970,,synonym,,An incorrect subsequent spelling of Brachmia Hübner.
1969,1971,,synonym,,"A junior homonym of Cladodes Solier, 1849 (Coleoptera); a junior objective synonym of Brachmia Hübner, [1825]."
1969,1972,,synonym,,"An unnecessary objective replacement name for Cladodes Heinemann, 1870, a junior homonym for which Brachmia Hübner, [1825], was already available as an objective replacement name."
1969,1973,,synonym,,An incorrect subsequent spelling of Brachmia Hübner.
1976,1977,,synonym,,
1976,1978,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 13; it was subsequently made nomenclaturally available by Amsel, 1935."
1979,1980,,synonym,,
1979,1981,,synonym,,"A junior subjective synonym of Tinea blandella Fabricius, 1798 (Karsholt & Nielsen 1976: 247 (Brachmia))."
1982,1983,,synonym,,
1989,1990,,synonym,,
1989,1991,,synonym,,"A junior subjective synonym of Depressaria kyotensis Matsumura, 1931 (Ridout 1981: 35 (Brachmia))."
1992,1993,,synonym,,
1992,1994,,synonym,,"A junior subjective synonym of Tinea dimidiella [Denis & Schiffermüller], 1775 (Wocke 1861: 115 (Gelechia)). Type locality 'beim Pastorat [at the vicarage Kokenhusen]' or Sausn?ja ('Sausen')."
1992,1995,,synonym,,"A junior subjective synonym of Tinea dimidiella [Denis & Schiffermüller], 1775 (Rebel 1901b: 157 (Brachmia dimidiella ab. (et var.) costiguttella Z.)). Date 1865, in Gaede :537."
1999,2000,,synonym,,
2003,2004,,synonym,,
2010,2011,,synonym,,
2015,2016,,synonym,,An incorrect subsequent spelling of Brachmia obtrectata Meyrick.
2026,2027,,synonym,,
2037,2038,,synonym,,
2039,2040,,synonym,,
2047,2048,,synonym,,An incorrect subsequent spelling of Bryotropha Heinemann.
2047,2049,,synonym,,An incorrect subsequent spelling of Bryotropha Heinemann.
2047,2050,,synonym,,"A junior subjective synonym of Bryotropha Heinemann, 1870 (Kloet & Hincks 1945: 128, Sattler 1971: 107)."
2047,2051,,synonym,,"A junior subjective synonym of Bryotropha Heinemann, 1870 (Sattler 1971: 107)."
2047,2052,,synonym,,An incorrect subsequent spelling of Bryotropha Heinemann.
2053,2054,,synonym,,
2053,2055,,synonym,,"A junior subjective synonym of Recurvaria affinis Haworth, 1828 (Frey 1856: 108 (Gelechia))."
2053,2056,,synonym,,"A junior subjective synonym of Recurvaria affinis Haworth, 1828 (Karsholt & Rutten 2005: 138 (Bryotropha). [or earlier? Valid sp. in Gaede]"
2053,2057,,synonym,,"An unjustified emendation of Recurvaria affinis Haworth, 1828."
2053,2058,,synonym,,"An incorrect subsequent spelling of Recurvaria affinis Haworth, 1828."
2059,2060,,synonym,,
2059,2061,,synonym,,An incorrect subsequent spelling of Gelechia aliterrella Rebel.
2063,2064,,synonym,,"An unavailable name attributed to Chrétien and applied to specimens from Tunisia, Gafsa. It does not meet the availability criteria of the Code (Edn 4), Article 12, and was not subsequently made nomenclaturally available. A male from Gafsa under this name in coll. Caradja (MINGA, Bucharest) is Bryotropha arabica Amsel."
2066,2067,,synonym,,
2068,2069,,synonym,,
2070,2071,,synonym,,
2073,2074,,synonym,,
2073,2075,,synonym,,"A junior subjective synonym of Gelechia desertella Douglas, 1850 (Hackman 1950: 18 (Bryotropha desertella), Sattler 1961a: 31. (Bryotropha)."
2073,2076,,synonym,,An incorrect subsequent spelling of Gelechia decrepidella Herrich-Schäffer.
2073,2077,,synonym,,"A junior subjective synonym of Gelechia desertella Douglas, 1850 (Karsholt & Rutten 2005: 80, 116 (Bryotropha))."
2073,2078,,synonym,,An incorrect subsequent spelling of Gelechia desertella Douglas.
2079,2080,,synonym,,
2079,2081,,synonym,,"An unjustified emendation of Recurvaria domestica Haworth, 1828."
2079,2082,,synonym,,"A junior subjective synonym of Recurvaria domestica Haworth, 1828 (Karsholt & Rutten 2005: 99 (Bryotropha))."
2079,2083,,synonym,,"A junior subjective synonym of Recurvaria domestica Haworth, 1828 (Karsholt & Rutten 2005: 99 (Bryotropha))."
2079,2084,,synonym,,"A junior subjective synonym of Recurvaria domestica Haworth, 1828 (Karsholt & Rutten 2005: 99 (Bryotropha))."
2079,2085,,synonym,,An incorrect subsequent spelling of Gelechia domestica var. salmonis Walsingham.
2086,2087,,synonym,,
2086,2088,,synonym,,"A junior subjective synonym of Gelechia dryadella Zeller, 1850 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2090,2091,,synonym,,
2090,2092,,synonym,,"A junior subjective synonym of Gelechia figulella Staudinger, 1859 (Rebel 1901b: 141 (Bryotropha))."
2090,2093,,synonym,,"A junior subjective synonym of Gelechia figulella Staudinger, 1859 (Karsholt & Rutten 2005: 80, 119 (Bryotropha))."
2094,2095,,synonym,,
2094,2096,,synonym,,"A junior primary homonym of Gelechia angustella Walker, 1864, and a junior subjective synonym of Gelechia (Gelechia) galbanella Zeller, 1839 (Rebel 1901b: 144 (Gelechia))."
2094,2097,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) galbanella Zeller, 1839 (Karsholt & Rutten 2005: 122 (Bryotropha))."
2094,2098,,synonym,,An unavailable infrasubspecific name.
2094,2099,,synonym,,An unavailable infrasubspecific name.
2094,2100,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) galbanella Zeller, 1839 (Svensson 1962: 62 (Bryotropha)."
2106,2107,,synonym,,An incorrect (of a multiple) original spelling.
2113,2114,,synonym,,"A junior subjective synonym of Bryotropha pallorella Amsel, 1952 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2113,2115,,synonym,,"A junior subjective synonym of Bryotropha pallorella Amsel, 1952 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2119,2120,,synonym,,
2119,2121,,synonym,,"A junior subjective synonym of Gelechia cinerosella Tengström, 1848 (Tengström 1859: 180 (Gelechia)), Gelechia plantariella Tengström, 1848 (?Benander ())."
2119,2122,,synonym,,"A junior subjective synonym of Gelechia plantariella Tengström, 1848 (Benander 1946: 78 (Bryotropha))."
2119,2123,,synonym,,"A junior subjective synonym of Gelechia plantariella Tengström, 1848 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2119,2124,,synonym,,An incorrect subsequent spelling of Gelechia serrulatella Tengström.
2125,2126,,synonym,,
2125,2127,,synonym,,"A junior subjective synonym of Gelechia plebejella Zeller, 1847 (Karsholt & Riedl 1996: 310 (Bryotropha))."
2125,2128,,synonym,,"A junior subjective synonym of Gelechia plebejella Zeller, 1847 (Sattler 1968: 117 (Bryotropha))."
2125,2129,,synonym,,"A junior subjective synonym of Gelechia plebejella Zeller, 1847 (Karsholt & Rutten 2005: 80, Nel 2006a: 393 (Bryotropha))"
2130,2131,,synonym,,
2130,2132,,synonym,,"An unnecessary objective replacement name for Gelechia politella Stainton, 1851."
2133,2134,,synonym,,
2133,2135,,synonym,,"A junior subjective synonym of Lita purpurella Zetterstedt, 1839 (Benander 1940: 59 (Bryotropha))."
2136,2137,,synonym,,"A junior subjective synonym of Bryotropha rossica Anikin & Piskunov, 1996 (Karsholt & Rutten 2005: 79 (Bryotropha))."
2138,2139,,synonym,,
2142,2143,,synonym,,
2142,2144,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) senectella Zeller, 1839 ( ))."
2142,2145,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) senectella Zeller, 1839 (Rebel 1901b: 141, var.))."
2142,2146,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) senectella Zeller, 1839 (Rebel 1901b: 141, with ‘?’(Bryotropha))."
2142,2147,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) senectella Zeller, 1839 (Karsholt & Rutten, 2005: 144 (Bryotropha))."
2142,2148,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) senectella Zeller, 1839 (Karsholt & Nielsen 1976: 33, 78, 85 (Bryotropha))."
2149,2150,,synonym,,
2149,2151,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Wolff 1971: 29 (Bryotropha))."
2149,2152,,synonym,,"An unavailable name that was first published as a junior synonym of Gelechia thuleella Zeller and was not subsequently made nomenclaturally available (Code (Edn 4), Article 11.6)."
2149,2153,,synonym,,"An unjustified emendation of Gelechia similis Stainton, 1854."
2149,2154,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Rutten & Karsholt 2004: 5, 12 (Bryotropha))."
2149,2155,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Wocke 1861: 141 (Bryotropha similis var. confinis). 1871 ? The author is sometimes cited as Gregson."
2149,2156,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 ( ))."
2149,2157,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Snellen 1882: 646 (Bryotropha))."
2149,2158,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Karsholt & Kristensen 1995: 474 (Bryotropha))."
2149,2159,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Rutten & Karsholt 2004: 5, 12 (Bryotropha))."
2149,2160,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Rutten & Karsholt 2004: 5, 12 (Bryotropha))."
2149,2161,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2149,2162,,synonym,,"A junior subjective synonym of Gelechia similis Stainton, 1854 (Karsholt & Rutten 2005: 80 (Bryotropha))."
2164,2165,,synonym,,"A junior subjective synonym of Bryotropha svenssoni Park, 1984 (Karsholt & Rutten, 2005: 80, 143 (Bryotropha))."
2164,2143,8877,misapplied,,"Misapplied: sensu Li & Zheng, 1997"
2167,2168,,synonym,,
2169,2170,,synonym,,
2169,2171,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Herrich-Schäffer 1854: 173 (with ?) (Gelechia))."
2169,2172,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Fischer von Röslerstamm 1841: 227 (Lita))."
2169,2173,,synonym,,
2169,2174,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Herrich-Schäffer, 1854."
2169,2175,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Meyrick 1925c: 75 with ‘?’ (Gelechia), Sattler 1992: 109 (Bryotropha))."
2169,2176,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Sattler 1992: 109 (Bryotropha))."
2169,2177,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Sattler 1960a: 29 (Bryotropha))."
2169,2178,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Sattler 1992: 109 (Bryotropha))."
2169,2179,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (Sattler 1992: 109 (Bryotropha))."
2169,2180,,synonym,,An incorrect subsequent spelling of Tinea terrella [Denis & Schiffermüller].
2169,2181,,synonym,,"A junior subjective synonym of Tinea terrella [Denis & Schiffermüller], 1775 (())."
2169,2182,,synonym,,An unavailable infrasubspecific name.
2169,2183,,synonym,,An unavailable infrasubspecific name.
2169,2184,,synonym,,An unavailable infrasubspecific name.
2169,2185,,synonym,,An unavailable infrasubspecific name.
2186,2187,,synonym,,
2186,2188,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) umbrosella Zeller, 1839 (Richardson [1879]: 183 (Gelechia), Rutten & Karsholt 1998: 111 (Bryotropha))."
2186,2189,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) umbrosella Zeller, 1839 (Richardson [1897]: 183 (Gelechia), Ford 1949a: 53 (Gelechia sp. rev.), Rutten & Karsholt 1998: 111 (Bryotropha syn. rev.))."
2186,2190,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) umbrosella Zeller, 1839 (Karsholt & Rutten 2005: 139 (Bryotropha))."
2186,2191,,synonym,,"A junior subjective synonym of Gelechia (Brachmia) umbrosella Zeller, 1839 (Karvonen 1924: 126 (Gelechia (Bryotropha)), Hering 1926a: 17 (Gelechia umbrosella ?subsp.)."
2186,2192,,synonym,,
2186,2193,,synonym,,
2206,2207,,synonym,,
2206,2208,,synonym,,"A junior subjective synonym of Polyhymno sexstrigella Chambers, 1874 (Hodges 1983: 24 (Calliprora))."
2213,2214,,synonym,,"A junior subjective synonym of Carpatolechia Căpuşe, 1964 (Ponomarenko 2008: 328)."
2213,2215,,synonym,,An incorrect subsequent spelling of Carpatolechia Căpuşe.
2216,2217,,synonym,,
2218,2219,,synonym,,
2218,2220,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) alburnella Zeller, 1839 (Piskunov 1988: 362 (Pseudotelphusa))."
2218,2221,,synonym,,An unavailable infrasubspecific name.
2222,2223,,synonym,,
2224,2225,,synonym,,
2224,2226,,synonym,,An incorrect subsequent spelling of Pseudotelphusa daehania Park.
2227,2228,,synonym,,
2227,2229,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Douglas 1850: 19 (Gelechia, reversed synonymy)."
2227,2230,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Douglas 1850: 19 (Gelechia humeralis)."
2227,2231,,synonym,,"An unnecessary objective replacement name for Gelechia humeralis Zeller, 1839. Proposed as incretella 'Zell. in litteris' to replace humeralis Zeller."
2227,2232,,synonym,,
2227,2233,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was subsequently made nomenclaturally available by Nowicki, 1860."
2227,2234,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Huemer & Karsholt 1999: 67 (Carpatolechia)). Syn. earlier? Leraut?"
2227,2235,,synonym,,"An unjustified emendation of Gelechia humeralis Zeller, 1839."
2227,2236,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 ()."
2227,2237,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Huemer & Karsholt 1999: 67 (Carpatolechia))."
2227,2238,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Sattler 1982: 20 (Teleiodes))."
2227,2239,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Huemer & Karsholt 1999: 67 (Carpatolechia)). Syn. earlier?"
2227,2240,,synonym,,An incorrect subsequent spelling of Gelechia erschoffii Frey.
2227,2241,,synonym,,"An unavailable name that does not meet the availability criteria of the Code (Edn 4), Article 12; it was not subsequently made nomenclaturally available."
2227,2242,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Huemer & Karsholt 1999: 67 (Carpatolechia))."
2227,2243,,synonym,,"A junior subjective synonym of Tinea decorella Haworth, 1812 (Sattler 1973: 158, 179 (Carpatolechia))."
2244,2245,,synonym,,
2244,2246,,synonym,,"An incorrect (of a multiple) original spelling of Teleiodes deogyusanae Park, 1992."
2247,2248,,synonym,,
2249,2250,,synonym,,
2251,2252,,synonym,,
2253,2254,,synonym,,
2253,2255,,synonym,,"An incorrect (of a multiple) original spelling of Teleiodes flavipunctatella Park, 1992."
2253,2256,,synonym,,"An incorrect (of a multiple) original spelling of Teleiodes flavipunctatella Park, 1992."
2253,2257,,synonym,,"An incorrect (of a multiple) original spelling of Teleiodes flavipunctatella Park, 1992."
2253,2258,,synonym,,An incorrect subsequent spelling of Teleiodes flavipunctatella Park.
2259,2260,,synonym,,
2259,2261,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) fugacella Zeller, 1839 ( ))."
2262,2263,,synonym,,
2262,2264,,synonym,,An unavailable infrasubspecific name. The name ab. melanella was attributed by Romaniszyn to Rebel.
2262,2265,,synonym,,"A junior subjective synonym of Gelechia (Gelechia) fugitivella Zeller, 1839 (Huemer & Karsholt 1999: 69 (Carpatolechia))."
2266,2267,,synonym,,
2268,2269,,synonym,,
2271,2272,,synonym,,
2273,2274,,synonym,,
2275,2276,,synonym,,
2277,2278,,synonym,,
2279,2280,,synonym,,
2279,2281,,synonym,,
2282,2283,,synonym,,
2282,2284,,synonym,,"A junior subjective synonym of Tinea notatella Hübner, [1813] (Frey 1856: 119 (Gelechia))."
2282,2285,,synonym,,"A junior subjective synonym of Tinea notatella Hübner, [1813] (Karsholt & al. 1996: 110 (Teleiodes))."
2286,2287,,synonym,,
2286,2288,,synonym,,"A junior subjective synonym of Tinea proximella Hübner, 1796 (Douglas 1849: 197 (Gelechia))."
2286,2289,,synonym,,"A junior subjective synonym of Tinea proximella Hübner, 1796 (Huemer & Karsholt 1999: 73 (Carpatolechia))."
2286,2290,,synonym,,An unavailable infrasubspecific name.
2291,2292,,synonym,,
2291,2293,,synonym,,"An incorrect (of a multiple) original spelling of Telphusa quercicola Park, 1992."
2294,2295,,synonym,,
2294,2296,,synonym,,An incorrect subsequent spelling of Teleiodes soyangae Park.
2297,2298,,synonym,,
2299,2300,,synonym,,An incorrect subsequent spelling of Caryocolum Gregor & Povolný.
2299,2301,,synonym,,An incorrect subsequent spelling of Caryocolum Gregor & Povolný.
2299,2302,,synonym,,An incorrect subsequent spelling of Caryocolum Gregor & Povolný.
2306,2307,,synonym,,
2306,2308,,synonym,,An incorrect subsequent spelling of Gelechia albifaciella Heinemann.
2306,2309,,synonym,,"A junior subjective synonym of Gelechia albifaciella Heinemann, 1870 (Sattler 1964c: 156 (Caryocolum))."
2311,2312,,synonym,,
2311,2313,,synonym,,"A junior subjective synonym of Gelechia alsinella Zeller, 1868 (Rebel 1901b: 149 (Lita))."
2311,2314,,synonym,,"A junior subjective synonym of Gelechia alsinella Zeller, 1868 (Frey 1880: 365 (Gelechia), Rebel 1901b: 149 with ‘?’ (Lita))."
2311,2315,,synonym,,"A junior subjective synonym of Gelechia alsinella Zeller, 1868 (Karsholt 1981: 260 (Caryocolum))."
2311,2316,,synonym,,"A junior subjective synonym of Gelechia alsinella Zeller, 1868 (Huemer 1988b: 441, 460 (Caryocolum))."
2317,2318,,synonym,,
2317,2319,,synonym,,"A junior subjective synonym of Lita amaurella Hering, 1924 (Hackman & al. 1950: 19 (Phthorimaea),. Klimesch 1953: 319 (Gnorimoschema amaurellum var.))."
2321,2322,,synonym,,
2325,2326,,synonym,,
2325,2327,,synonym,,"An unused senior subjective synonym of Gelechia blandella Douglas, 1852 (Sinev & al. 2017: 378 (Caryocolum))."
